イシュー ID,説明,状態,重要度,ストーリー ポイント,プロジェクト パス,場所の種類,パス,線,列,インシデント ID,ヘルプ リンク,アセンブリ名,アセンブリ バージョン,アセンブリ公開キー,スニペット
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Results\ResultUtilities.cs,1860,16,T:System.Web.Mvc.ContentResult,,,,,return ApiResults.Get(ApiResponses.NotFound(context: context));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Results\ResultUtilities.cs,1798,8,T:System.Web.Mvc.ContentResult,,,,,"public static System.Web.Mvc.ContentResult GetByApi(Context context, SiteSettings ss, bool internalRequest)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Results\ResultUtilities.cs,1835,12,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Get(                 statusCode: 200,                 limitPerDate: Parameters.Api.LimitPerSite,                 limitRemaining: Parameters.Api.LimitPerSite - ss.ApiCount,                 response: new                 {                     api.Offset,                     PageSize = pageSize,                     resultCollection.TotalCount,                     Data = resultCollection.Select(o => o.GetByApi(                         context: context,                         ss: ss))                 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Results\ResultUtilities.cs,1814,16,T:System.Web.Mvc.ContentResult,,,,,return ApiResults.Get(ApiResponses.BadRequest(context: context));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Results\ResultUtilities.cs,1807,25,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                     context: context,                     errorData: invalid);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3798,8,T:System.Web.Mvc.ContentResult,,,,,"public static System.Web.Mvc.ContentResult DeleteByApi(Context context, SiteSettings ss, int userId)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3828,20,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                         context: context,                         errorData: errorData);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3822,20,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Success(                         userModel.UserId,                         Displays.Deleted(                             context: context,                             data: userModel.Title.Value));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3814,20,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                        context: context,                        errorData: invalid);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3803,16,T:System.Web.Mvc.ContentResult,,,,,return ApiResults.Get(ApiResponses.NotFound(context: context));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3735,8,T:System.Web.Mvc.ContentResult,,,,,"public static System.Web.Mvc.ContentResult UpdateByApi(Context context, SiteSettings ss, int userId)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3789,20,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                         context: context,                         errorData: errorData);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3783,20,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Success(                         userModel.UserId,                         Displays.Updated(                             context: context,                             data: userModel.Title.Value));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3770,20,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                         context: context,                         errorData: new ErrorData(type: Error.Types.NotRequiredColumn),                         data: column.ColumnName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3759,20,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                         context: context,                         errorData: new ErrorData(type: Error.Types.PasswordPolicyViolation));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3751,20,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                        context: context,                        errorData: invalid);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3740,16,T:System.Web.Mvc.ContentResult,,,,,return ApiResults.Get(ApiResponses.NotFound(context: context));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3674,8,T:System.Web.Mvc.ContentResult,,,,,"public static System.Web.Mvc.ContentResult CreateByApi(Context context, SiteSettings ss)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3726,20,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                         context: context,                         errorData: errorData);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3720,20,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Success(                         userModel.UserId,                         Displays.Created(                             context: context,                             data: userModel.Title.Value));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3710,20,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                         context: context,                         errorData: new ErrorData(type: Error.Types.NotRequiredColumn),                         data: column.ColumnName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3699,20,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                         context: context,                         errorData: new ErrorData(type: Error.Types.PasswordPolicyViolation));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3691,25,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                     context: context,                     errorData: invalid);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3678,16,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                     context: context,                     errorData: new ErrorData(type: Error.Types.UsersLimit));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3492,8,T:System.Web.Mvc.ContentResult,,,,,"public static System.Web.Mvc.ContentResult GetByApi(Context context, SiteSettings ss)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3559,12,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Get(new             {                 StatusCode = 200,                 Response = new                 {                     Offset = api.Offset,                     PageSize = pageSize,                     TotalCount = users.Count(),                     Data = users.Select(o => o.GetByApi(                         context: context,                         ss: ss))                 }             }.ToJson());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3518,29,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                         context: context,                         errorData: invalid);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3509,20,T:System.Web.Mvc.ContentResult,,,,,return ApiResults.Get(ApiResponses.NotFound(context: context));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Users\UserUtilities.cs,3497,16,T:System.Web.Mvc.ContentResult,,,,,return ApiResults.Get(ApiResponses.BadRequest(context: context));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Groups\GroupModel.cs,823,8,T:System.Web.Mvc.ContentResult,,,,,public System.Web.Mvc.ContentResult GetByApi(Context context)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Groups\GroupModel.cs,825,12,T:System.Web.Mvc.ContentResult,,,,,"return GroupUtilities.GetByApi(                 context: context,                 ss: SiteSettingsUtilities.ApiGroupsSiteSettings(context));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Binaries\BinaryUtilities.cs,532,8,T:System.Web.Mvc.FileContentResult,,,,,"public static System.Web.Mvc.FileContentResult DownloadTemp(Context context, string guid)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Binaries\BinaryUtilities.cs,538,12,T:System.Web.Mvc.FileContentResult,,,,,return FileContentResults.DownloadTemp(guid);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Binaries\BinaryUtilities.cs,520,8,T:System.Web.Mvc.FileContentResult,,,,,"public static System.Web.Mvc.FileContentResult Donwload(Context context, string guid)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Binaries\BinaryUtilities.cs,526,12,T:System.Web.Mvc.FileContentResult,,,,,"return FileContentResults.Download(context: context, guid: guid);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Groups\GroupUtilities.cs,1854,8,T:System.Web.Mvc.ContentResult,,,,,"public static System.Web.Mvc.ContentResult GetByApi(Context context, SiteSettings ss)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Groups\GroupUtilities.cs,1927,12,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Get(new             {                 StatusCode = 200,                 Response = new                 {                     Offset = api.Offset,                     PageSize = pageSize,                     TotalCount = groups.Count(),                     Data = groups.Select(o => o.GetByApi(                         context: context,                         ss: ss))                 }             }.ToJson());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Groups\GroupUtilities.cs,1884,29,T:System.Web.Mvc.ContentResult,,,,,"return ApiResults.Error(                         context: context,                         errorData: invalid);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Groups\GroupUtilities.cs,1875,20,T:System.Web.Mvc.ContentResult,,,,,return ApiResults.Get(ApiResponses.NotFound(context: context));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Groups\GroupUtilities.cs,1859,16,T:System.Web.Mvc.ContentResult,,,,,return ApiResults.Get(ApiResponses.BadRequest(context: context));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Items\ItemModel.cs,1870,8,T:System.Web.Mvc.ContentResult,,,,,public System.Web.Mvc.ContentResult DeleteByApi(Context context)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Items\ItemModel.cs,1894,20,T:System.Web.Mvc.ContentResult,,,,,return ApiResults.Get(ApiResponses.BadRequest(context: context));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Items\ItemModel.cs,1887,20,T:System.Web.Mvc.ContentResult,,,,,"return ResultUtilities.DeleteByApi(                         context: context,                         ss: Site.ResultsSiteSettings(                             context: context,                             referenceId: ReferenceId),                         resultId: ReferenceId);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter\Implem.Pleasanter.csproj,File,Implem.Pleasanter\Models\Items\ItemModel.cs,1880,20,T:System.Web.Mvc.ContentResult,,,,,"return IssueUtilities.DeleteByApi(                         context: context,                         ss: Site.IssuesSiteSettings(                             context: context,                             referenceId: ReferenceId),                         issueId: ReferenceId);"
